"","x"
"4741",13762.6494140625
"4742",5762.83740234375
"4743",20565.599609375
"4744",18897.91796875
"4745",20812.251953125
"4746",3667.70581054688
"4747",2456.41650390625
"4748",34728.828125
"4749",15385.8525390625
"4750",34146.02734375
"4751",20032.53515625
"4752",31324.267578125
"4753",18023.78515625
"4754",24584.9140625
"4755",25695.9375
"4756",13492.2880859375
"4757",20015.18359375
"4758",38668.7734375
"4759",13333.005859375
"4760",34497.89453125
"4761",16523.33203125
"4762",37307.3671875
"4763",13557.43359375
"4764",11969.744140625
"4765",18973.197265625
"4766",70077.09375
"4767",30666.853515625
"4768",51171.8515625
"4769",22020.53125
"4770",25162.462890625
"4771",31115.771484375
"4772",5205.40771484375
"4773",41260.10546875
"4774",16226.359375
"4775",24661.169921875
"4776",4467.8818359375
"4777",62307.453125
"4778",45292.40625
"4779",5893.72998046875
"4780",14979.447265625
"4781",8697.0517578125
"4782",38205.078125
"4783",36031.72265625
"4784",57037.12890625
"4785",34354.26171875
"4786",36142.62109375
"4787",27314.42578125
"4788",94432.9140625
"4789",9286.546875
"4790",31366.4921875
"4791",27262.111328125
"4792",18568.015625
"4793",38424.51171875
"4794",31740.166015625
"4795",14591.0859375
"4796",68278.625
"4797",30515.701171875
"4798",3130.00903320312
"4799",16614.96484375
"4800",26857.458984375
"4801",37134.81640625
"4802",14283.6181640625
"4803",7972.18115234375
"4804",18167.177734375
"4805",18901.8359375
"4806",35052.61328125
"4807",30844.8046875
"4808",26283.201171875
"4809",31299.158203125
"4810",2358.79443359375
"4811",24040.775390625
"4812",20044.384765625
"4813",2612.0859375
"4814",11584.6630859375
"4815",1405.59692382812
"4816",6359.5390625
"4817",30863.673828125
"4818",6810.599609375
"4819",25459.30078125
"4820",49127.25
"4821",55888.20703125
"4822",34533.265625
"4823",28555.533203125
"4824",5305.09326171875
"4825",138279.390625
"4826",19918.271484375
"4827",13309.515625
"4828",23754.955078125
"4829",47225.3125
"4830",31723.88671875
"4831",17931.578125
"4832",60320.140625
"4833",5758.15478515625
"4834",35838.203125
"4835",42569.18359375
"4836",30637.876953125
"4837",40538.05859375
"4838",20834.46875
"4839",12749.166015625
"4840",37298.43359375
"4841",9340.3671875
"4842",28455.28515625
"4843",23172.52734375
"4844",15469.4267578125
"4845",25939.14453125
"4846",18585.30078125
"4847",19083.533203125
"4848",9667.859375
"4849",6057.69921875
"4850",23704.26171875
"4851",32295.166015625
"4852",43041.19921875
"4853",56698.44921875
"4854",11835.3759765625
"4855",24770.80859375
"4856",15147.98828125
"4857",33115.56640625
"4858",27473.201171875
"4859",27105.431640625
"4860",25937.21484375
"4861",24690.314453125
"4862",21974.3125
"4863",45390.87109375
"4864",34128.140625
"4865",10665.3359375
"4866",4159.9287109375
"4867",10257.7509765625
"4868",27595.279296875
"4869",27631.685546875
"4870",25347.56640625
"4871",172529.75
"4872",29522.98046875
"4873",37379.31640625
"4874",46330.65234375
"4875",34083.74609375
"4876",23152.154296875
"4877",4417.93603515625
"4878",81788.6953125
"4879",39775.8203125
"4880",21422.142578125
"4881",17423.6484375
"4882",25404.2109375
"4883",6526.5234375
"4884",12023.1591796875
"4885",5893.3310546875
"4886",4445.01171875
"4887",16160.0693359375
"4888",12593.34765625
"4889",3753.671875
"4890",14028.384765625
"4891",24836.40625
"4892",37884.34765625
"4893",13809.2021484375
"4894",15846.9921875
"4895",26504.349609375
"4896",22197.7109375
"4897",25630.07421875
"4898",109260.5
"4899",89703.703125
"4900",29065.095703125
"4901",1250.37145996094
"4902",258497.28125
"4903",28912.419921875
"4904",40766.7734375
"4905",22202.6171875
"4906",1420.07788085938
"4907",5289.138671875
"4908",700.901000976562
"4909",6367.14404296875
"4910",12099.607421875
"4911",16315.501953125
"4912",22726.548828125
"4913",45389.125
"4914",14440.8564453125
"4915",62405.7578125
"4916",22899.8359375
"4917",35125.88671875
"4918",12135.6796875
"4919",16772.046875
"4920",15597.3505859375
"4921",2195.9609375
"4922",35019.97265625
"4923",31918.078125
"4924",25635.98046875
"4925",30742.45703125
"4926",17137.328125
"4927",32110.880859375
"4928",16436.271484375
"4929",23452.2890625
"4930",16837.671875
"4931",21692.51953125
"4932",22770.6328125
"4933",36654.78125
"4934",18404.77734375
"4935",11862.986328125
"4936",24634.904296875
"4937",30946.66015625
"4938",16796.603515625
"4939",1533.31579589844
"4940",3489.669921875
"4941",24261.390625
"4942",10408.5107421875
"4943",45030.5625
"4944",36815.4609375
"4945",30717.744140625
"4946",24181.4921875
"4947",9047.5576171875
"4948",68043.671875
"4949",37555.23828125
"4950",15474.306640625
"4951",29824.099609375
"4952",35635.828125
"4953",19040.02734375
"4954",25179.689453125
"4955",16622.244140625
"4956",14498.775390625
"4957",9472.6123046875
"4958",31448.458984375
"4959",13953.822265625
"4960",88972.5078125
"4961",13211.8740234375
"4962",27013.21875
"4963",17906.416015625
"4964",8765.3544921875
"4965",37337.96484375
"4966",17412.65234375
"4967",2939.55712890625
"4968",35449.96484375
"4969",21225.181640625
"4970",103054.96875
"4971",5242.29052734375
"4972",7346.47021484375
"4973",25567.05078125
"4974",9897.322265625
"4975",23378.40625
"4976",11920.318359375
"4977",5922.2998046875
"4978",11285.63671875
"4979",4721.99951171875
"4980",16322.9736328125
"4981",36138.9609375
"4982",19413.59375
"4983",19396.876953125
"4984",41897.38671875
"4985",16910.96484375
"4986",21285.578125
"4987",34543.0703125
"4988",10203.6650390625
"4989",16972.55078125
"4990",43102.0859375
"4991",21150.26171875
"4992",12740.2802734375
"4993",16341.287109375
"4994",30808.828125
"4995",19032.455078125
"4996",19305.84765625
"4997",28838.546875
"4998",30272.8515625
"4999",27286.966796875
"5000",19360.69921875
"5001",19565.171875
"5002",11942.3603515625
"5003",4160.93359375
"5004",28513.39453125
"5005",6145.4306640625
"5006",17203.17578125
"5007",44645.32421875
"5008",9106.4267578125
"5009",27508.837890625
"5010",6979.58935546875
"5011",42544.796875
"5012",12794.6533203125
"5013",32481.767578125
"5014",27027.890625
"5015",9514.9765625
"5016",13067.720703125
"5017",12702.0908203125
"5018",14035.16015625
"5019",13439.3896484375
"5020",5514.6484375
"5021",15120.130859375
"5022",27021.412109375
"5023",42071.8359375
"5024",34630.5703125
"5025",29497.052734375
"5026",32079.875
"5027",17125.47265625
"5028",14047.056640625
"5029",27704.048828125
"5030",34492.74609375
"5031",8565.3076171875
"5032",13207.2763671875
"5033",95647.4921875
"5034",32375.03515625
"5035",30847.01171875
"5036",19412.84765625
"5037",30794.54296875
"5038",28004.056640625
"5039",17206.62109375
"5040",14171.5595703125
"5041",10894.4931640625
"5042",9715.7861328125
"5043",23264.732421875
"5044",12864.1171875
"5045",22356.37890625
"5046",21926.244140625
"5047",21902.708984375
"5048",33450.48046875
"5049",23246.31640625
"5050",17937.62890625
"5051",11262.41796875
"5052",21016.982421875
"5053",6369.00732421875
"5054",21332.6796875
"5055",21950.435546875
"5056",16719.98828125
"5057",37851.42578125
"5058",61803.95703125
"5059",28750.521484375
"5060",14539.8056640625
"5061",62009.3671875
"5062",30490.046875
"5063",17757.375
"5064",110269.6953125
"5065",115807.9921875
"5066",71635.984375
"5067",31914.115234375
"5068",31596.974609375
"5069",678.252380371094
"5070",45249.90234375
"5071",28880.0078125
"5072",6493.71240234375
"5073",10265.419921875
"5074",19647.083984375
"5075",10714.3095703125
"5076",33413.6484375
"5077",32717.70703125
"5078",32667.142578125
"5079",15299.9912109375
"5080",8216.25
"5081",4462.20263671875
"5082",49331.43359375
"5083",32439.40234375
"5084",37192.05859375
"5085",23887.6953125
"5086",59138.9765625
"5087",15687.7001953125
"5088",40360.94921875
"5089",24508.62890625
"5090",33030.94140625
"5091",40883.3359375
"5092",5161.517578125
"5093",13863.6357421875
"5094",189140.25
"5095",43725.9375
"5096",6816.056640625
"5097",15498.9072265625
"5098",3165.64868164062
"5099",32325.06640625
"5100",20333.064453125
"5101",11766.7958984375
"5102",48670.125
"5103",14878.107421875
"5104",30083.802734375
"5105",27706.75390625
"5106",16659.962890625
"5107",24649.107421875
"5108",9409.5361328125
"5109",21505.6328125
"5110",23873.703125
"5111",9650.7021484375
"5112",38616.87890625
"5113",27498.9375
"5114",35542.0546875
"5115",12858.775390625
"5116",58215.1875
"5117",22752.392578125
"5118",4430.970703125
"5119",8934.2919921875
"5120",17337.806640625
"5121",13021.2861328125
"5122",52220.21484375
"5123",28832.0625
"5124",20934.8671875
"5125",33354.16015625
"5126",9086.2216796875
"5127",16462.095703125
"5128",41056.0078125
"5129",8530.998046875
"5130",19498.1875
"5131",9302.13671875
"5132",84928.96875
"5133",13375.0703125
"5134",20312.37890625
"5135",12728.3662109375
"5136",16601.62890625
"5137",10044.0029296875
"5138",13104.4970703125
"5139",19469.591796875
"5140",22759.791015625
"5141",8371.68359375
"5142",33324.41796875
"5143",30313.603515625
"5144",28061.716796875
"5145",34803.4375
"5146",8337.12890625
"5147",14978.634765625
"5148",21212.337890625
"5149",17832.90625
"5150",17797.44140625
"5151",31869.099609375
"5152",11124.2138671875
"5153",6276.123046875
"5154",20097.626953125
"5155",33723.2109375
"5156",44771.71875
"5157",12860.3115234375
"5158",87718.1640625
"5159",3344.72778320312
"5160",15821.8984375
"5161",34816.59765625
"5162",23473.986328125
"5163",46481.48046875
"5164",27984.0390625
"5165",53193.859375
"5166",17513.40234375
"5167",17895.3359375
"5168",25521.751953125
"5169",17426.216796875
"5170",58008.97265625
"5171",17296.3359375
"5172",50938.02734375
"5173",33132.734375
"5174",15286.2353515625
"5175",2349.26489257812
"5176",56543.765625
"5177",19209.759765625
"5178",26709.775390625
"5179",20870.35546875
"5180",57195.50390625
"5181",71443.734375
"5182",14349.435546875
"5183",76004.625
"5184",32443.37890625
"5185",21889.197265625
"5186",33777.91015625
"5187",594.275146484375
"5188",20137.115234375
"5189",18668.796875
"5190",17216.40234375
"5191",5744.70361328125
"5192",23342.59375
"5193",21688.47265625
"5194",46873.30859375
"5195",99905.5078125
"5196",13300.3759765625
"5197",18818.267578125
"5198",34030.01171875
"5199",28116.65234375
"5200",57258.65234375
"5201",17166.009765625
"5202",13864.796875
"5203",20944.890625
"5204",29199.498046875
"5205",15940.6328125
"5206",94754.0625
"5207",11117.4228515625
"5208",37236.50390625
"5209",36514.03125
"5210",16276.15625
"5211",28153.416015625
"5212",14829.3173828125
"5213",19351.091796875
"5214",81599.5546875
"5215",31881.716796875
"5216",33757.765625
"5217",29902.328125
"5218",29212.048828125
"5219",46524.203125
"5220",12070.140625
"5221",92882.03125
"5222",18445.638671875
"5223",45025.92578125
"5224",8003.02490234375
"5225",18103.578125
"5226",13724.8369140625
"5227",12519.09375
"5228",39850.35546875
"5229",21451.6796875
"5230",17361.330078125
"5231",16229.3291015625
"5232",48733.62109375
"5233",33890.5546875
"5234",17946.373046875
"5235",32646.357421875
"5236",42483.07421875
"5237",946.972839355469
"5238",186789.3125
"5239",18185.134765625
"5240",242273.9375
"5241",32791.0625
"5242",31658.765625
"5243",14879.0751953125
"5244",10465.169921875
"5245",49992.38671875
"5246",28547.181640625
"5247",1222.55212402344
"5248",25972.46484375
"5249",54115.984375
"5250",46024.10546875
"5251",8713.6806640625
"5252",27417.34765625
"5253",41703.56640625
"5254",30072.83984375
"5255",8968.3896484375
"5256",23572.607421875
"5257",2691.44921875
"5258",45873.984375
"5259",34887.5703125
"5260",7505.056640625
"5261",1634.06201171875
"5262",19591.201171875
"5263",16609.0078125
"5264",64313.1484375
"5265",10911.580078125
"5266",22415.78125
"5267",29961.173828125
"5268",32806.2890625
"5269",18365.51171875
"5270",13987.529296875
"5271",50945.9375
"5272",40335.8515625
"5273",27480.669921875
"5274",8152.0390625
"5275",27804.71875
"5276",37675.60546875
"5277",7336.2939453125
"5278",44838.16015625
"5279",25545.66796875
"5280",26326.703125
"5281",15372.8115234375
"5282",36635.86328125
"5283",43935.28515625
"5284",40719.390625
"5285",6399.05517578125
"5286",50515.8125
"5287",12854.171875
"5288",7788.6318359375
"5289",5318.09375
"5290",39204.22265625
"5291",1417.72143554688
"5292",8069.2431640625
"5293",20579.974609375
"5294",52601.74609375
"5295",17112.025390625
"5296",22919.01171875
"5297",9254.6279296875
"5298",22354.474609375
"5299",25828.873046875
"5300",23822.064453125
"5301",12992.318359375
"5302",6572.845703125
"5303",17421.453125
"5304",1721.49377441406
"5305",49282.796875
"5306",57215.296875
"5307",47679.74609375
"5308",9791.16015625
"5309",39295.46875
"5310",26523.7578125
"5311",8905.017578125
"5312",46984.0703125
"5313",17286.189453125
"5314",21564.12109375
"5315",8109.64453125
"5316",49210.03125
"5317",20581.896484375
"5318",7367.29345703125
"5319",58197.9296875
"5320",3348.25390625
"5321",22612.61328125
"5322",25051.662109375
"5323",34170.9453125
"5324",6830.064453125
"5325",22695.146484375
"5326",19890.703125
"5327",21647.47265625
"5328",34519.75390625
"5329",13386.0791015625
"5330",15167.69921875
"5331",6748.34375
"5332",8008.291015625
"5333",14934.9541015625
"5334",17180.294921875
"5335",6970.6875
"5336",50839.46875
"5337",36139.46484375
"5338",18576.1015625
"5339",5455.56884765625
"5340",50180.5546875
"5341",18849.884765625
"5342",32549.029296875
"5343",13654.693359375
"5344",21724.05859375
"5345",5949.2236328125
"5346",40033.625
"5347",24852.83203125
"5348",53087.41796875
"5349",10404.3798828125
"5350",9656.5400390625
"5351",47396.484375
"5352",16104.708984375
"5353",7861.71337890625
"5354",15181.78515625
"5355",4682.67333984375
"5356",167119.84375
"5357",8119.615234375
"5358",15623.9677734375
"5359",38323.3984375
"5360",14758.8857421875
"5361",24602.962890625
"5362",13300.0908203125
"5363",25657.37890625
"5364",18151.58984375
"5365",11720.7216796875
"5366",19219.04296875
"5367",44280.1015625
"5368",17729.837890625
"5369",27776.91796875
"5370",27289.708984375
"5371",19966.115234375
"5372",30284.251953125
"5373",16222.9853515625
"5374",49094.73046875
"5375",9979.259765625
"5376",14415.466796875
"5377",26468.599609375
"5378",10711.5400390625
"5379",13439.2197265625
"5380",52170.609375
"5381",150675.828125
"5382",6046.5107421875
"5383",12694.9453125
"5384",12882.244140625
"5385",44189.51171875
"5386",5961.126953125
"5387",21545.65234375
"5388",9710.5556640625
"5389",15174.3310546875
"5390",23305.0390625
"5391",13997.826171875
"5392",15465.4013671875
"5393",6711.77587890625
"5394",27289.341796875
"5395",32442.54296875
"5396",13987.8466796875
"5397",23024.361328125
"5398",8031.77099609375
"5399",19010.431640625
"5400",12071.1767578125
"5401",29123.525390625
"5402",15653.0859375
"5403",18408.4453125
"5404",25348.158203125
"5405",10075.2802734375
"5406",20797.330078125
"5407",13886.5234375
"5408",26616.99609375
"5409",14963.37890625
"5410",22070.935546875
"5411",8580.23828125
"5412",15902.1005859375
"5413",24394.17578125
"5414",80460.1171875
"5415",17706.4921875
"5416",58445.76171875
"5417",9167.1982421875
"5418",39656.859375
"5419",2256.29321289062
"5420",63645.65625
"5421",7959.650390625
"5422",59824.67578125
"5423",56198.30078125
"5424",17228.232421875
"5425",18248.0859375
"5426",43781.75390625
"5427",16733.3671875
"5428",30016.9375
"5429",37168.08984375
"5430",35722.734375
"5431",20833.5234375
"5432",39153.99609375
"5433",11366.0302734375
"5434",14060.5419921875
"5435",23437.294921875
"5436",4803.076171875
"5437",6055.32470703125
"5438",5338.025390625
"5439",6995.9609375
"5440",20496.71484375
"5441",20374.06640625
"5442",7721.7470703125
"5443",35205.3515625
"5444",11289.8076171875
"5445",30345.365234375
"5446",22661.35546875
"5447",14108.419921875
"5448",11721.0361328125
"5449",27866.3984375
"5450",15454.357421875
"5451",66637.515625
"5452",17249.994140625
"5453",21888.361328125
"5454",36277.1484375
"5455",36665.25
"5456",64449.16015625
"5457",46973.6015625
"5458",44473.4921875
"5459",32847.63671875
"5460",16110.939453125
"5461",37483.46484375
"5462",301590.625
"5463",10756.5693359375
"5464",16147.2138671875
"5465",22190.794921875
"5466",8692.5654296875
"5467",55633.53125
"5468",30351.7421875
"5469",34036.7578125
"5470",26864.255859375
"5471",26462.544921875
"5472",306784.375
"5473",13320.7705078125
"5474",12614.900390625
"5475",59780.515625
"5476",33556.81640625
"5477",23587.638671875
"5478",55449.8203125
"5479",19579.02734375
"5480",25288.21875
"5481",16813.857421875
"5482",43458.02734375
"5483",7957.1787109375
"5484",10720.76953125
"5485",34883.52734375
"5486",32452.541015625
"5487",10851.8212890625
"5488",8163.1318359375
"5489",13269.90234375
"5490",41104.45703125
"5491",8825.2470703125
"5492",18747.58203125
"5493",16813.24609375
"5494",17523.19921875
"5495",12073.357421875
"5496",27795.03515625
"5497",2832.751953125
"5498",26048.029296875
"5499",21681.302734375
"5500",22179.978515625
"5501",8502.216796875
"5502",4179.03857421875
"5503",28394.84765625
"5504",20396.7890625
"5505",127391.296875
"5506",11478.419921875
"5507",40095.16015625
"5508",65353.7890625
"5509",29023.595703125
"5510",36929.7890625
"5511",32141.87890625
"5512",14973.37109375
"5513",19464.015625
"5514",15719.21484375
"5515",9854.990234375
"5516",87680.5
"5517",16841.8984375
"5518",3393.84106445312
"5519",86728.6796875
"5520",25682.525390625
"5521",38010.7109375
"5522",6227.48583984375
"5523",51682.89453125
"5524",10479.1162109375
"5525",18966.873046875
"5526",87396.6015625
"5527",31687.259765625
"5528",26848.138671875
"5529",8152.82861328125
"5530",37475.7578125
"5531",84441.1875
"5532",32066.125
"5533",154810.609375
"5534",206216.75
"5535",195509.953125
"5536",19583.5625
"5537",28477.328125
"5538",8248.650390625
"5539",24739.783203125
"5540",14707.3134765625
"5541",18131.7421875
"5542",30301.576171875
"5543",67329.6796875
"5544",44588.828125
"5545",9857.92578125
"5546",35205.421875
"5547",19319.962890625
"5548",75713.4296875
"5549",8033.03955078125
"5550",20568.837890625
"5551",47301.3828125
"5552",4317.4697265625
"5553",34377.05078125
"5554",40412.16796875
"5555",22277.255859375
"5556",26291.80859375
"5557",7548.126953125
"5558",19435.73828125
"5559",42795.40234375
"5560",17303.671875
"5561",20389.16796875
"5562",126693.5703125
"5563",22624.13671875
"5564",128433.4375
"5565",28171.134765625
"5566",11345.5458984375
"5567",7081.31494140625
"5568",7593.03662109375
"5569",42269.5546875
"5570",12396.5244140625
"5571",21750.83203125
"5572",81195.1328125
"5573",15195.8701171875
"5574",151231.4375
"5575",102414.1953125
"5576",13129.9951171875
"5577",33962.0078125
"5578",41774.421875
"5579",32498.02734375
"5580",3030.30029296875
"5581",207498.28125
"5582",18869.423828125
"5583",506425.65625
"5584",5449.4365234375
"5585",86532.40625
"5586",15353.7470703125
"5587",18723.078125
"5588",33482.859375
"5589",23549.51171875
"5590",12051.96875
"5591",12894.0966796875
"5592",42447.41015625
"5593",407668.5
"5594",21037.23828125
"5595",19275.48828125
"5596",361478.71875
"5597",18346.712890625
"5598",26008.189453125
"5599",28260.9375
"5600",12781.5927734375
"5601",18881.60546875
"5602",28792.24609375
"5603",16747.734375
"5604",21618.916015625
"5605",29908.2109375
"5606",23271.34375
"5607",11018.7509765625
"5608",43795.61328125
"5609",10526.4736328125
"5610",6022.50537109375
"5611",14108.8466796875
"5612",67319.1796875
"5613",28377.8125
"5614",9569.205078125
"5615",8004.65087890625
"5616",3757.46728515625
"5617",16933.859375
"5618",6627.06494140625
"5619",4613.32373046875
"5620",28243.0546875
"5621",53020.16015625
"5622",122224.1484375
"5623",5241.6611328125
"5624",25593.626953125
"5625",23441.474609375
"5626",5463.84521484375
"5627",8792.115234375
"5628",5475.75634765625
"5629",10798.8232421875
"5630",10343.197265625
"5631",22800.580078125
"5632",20074.236328125
"5633",10250.9287109375
"5634",10529.1806640625
"5635",32874.23046875
"5636",31850.94921875
"5637",41510.6015625
"5638",57718.40234375
"5639",30227.376953125
"5640",86590.46875
"5641",47745.41796875
"5642",32170.79296875
"5643",53223.18359375
"5644",20103.048828125
"5645",29776.044921875
"5646",88030.921875
"5647",32551.04296875
"5648",34928.1796875
"5649",31335.669921875
"5650",6066.44482421875
"5651",13816.9013671875
"5652",52014.69921875
"5653",89144.0625
"5654",14297.5888671875
"5655",26010.037109375
"5656",23207.365234375
"5657",82760.71875
"5658",27437.76171875
"5659",13286.1181640625
"5660",18638.736328125
"5661",60132.5234375
"5662",5141.6455078125
"5663",9647.5810546875
"5664",58020.44140625
"5665",17241.767578125
"5666",40126.4453125
"5667",21644.208984375
"5668",7167.7294921875
"5669",23268.60546875
"5670",12451.05078125
"5671",2041.45764160156
"5672",30278.3671875
"5673",7045.89111328125
"5674",26541.818359375
"5675",10755.7841796875
"5676",6247.111328125
"5677",12228.92578125
"5678",18638.896484375
"5679",37422.703125
"5680",4877.29443359375
"5681",26074.22265625
"5682",16122.62109375
"5683",103558.5
"5684",38334.4765625
"5685",13151.306640625
"5686",7376.33447265625
"5687",37722.34375
"5688",12270.3359375
"5689",11402.599609375
"5690",11729.6572265625
"5691",9914.59375
"5692",3333.50390625
"5693",17423.388671875
"5694",12014.763671875
"5695",53716.30859375
"5696",29204.5625
"5697",24112.662109375
"5698",20386.533203125
"5699",10309.130859375
"5700",5874.09716796875
"5701",23153.900390625
"5702",160533.203125
"5703",13520.8642578125
"5704",7946.302734375
"5705",26415.341796875
"5706",9728.9208984375
"5707",18592.849609375
"5708",3592.81225585938
"5709",57480.66796875
"5710",9694.7958984375
"5711",2464.4150390625
"5712",26759.27734375
"5713",15633.5791015625
"5714",9198.0673828125
"5715",40101.97265625
"5716",9466.2734375
"5717",20891.9296875
"5718",24819.609375
"5719",236.479858398438
"5720",7673.32666015625
"5721",1240.45141601562
"5722",63126.8125
"5723",36821.55078125
"5724",4113.1630859375
"5725",11138.27734375
"5726",7226.755859375
"5727",3075.6201171875
"5728",21941.43359375
"5729",5343.400390625
"5730",21996.42578125
"5731",5653.59033203125
"5732",16835.884765625
"5733",3497.50366210938
"5734",22100.712890625
"5735",42957.70703125
"5736",9431.984375
"5737",2766.60522460938
"5738",2312.84692382812
"5739",16673.333984375
"5740",17429.1015625
"5741",11032.0947265625
"5742",31488.474609375
"5743",43936.59375
"5744",11696.8955078125
"5745",1847.41857910156
"5746",23429.892578125
"5747",26976.939453125
"5748",31560.10546875
"5749",611.742126464844
"5750",66804.2734375
"5751",7248.22509765625
"5752",5979.9580078125
"5753",7528.29931640625
"5754",17624.109375
"5755",2448.73779296875
"5756",65656.484375
"5757",37028.40625
"5758",34196.45703125
"5759",15775.8466796875
"5760",13258.33203125
"5761",17664.705078125
"5762",25138.5546875
"5763",4600.162109375
"5764",54054.78515625
"5765",120847.3984375
"5766",39297.875
"5767",16805.888671875
"5768",27327.875
"5769",8542.3017578125
"5770",11487.3466796875
"5771",96011.2421875
"5772",35617.546875
"5773",3926.05639648438
"5774",32340.15234375
"5775",8574.2890625
"5776",12221.611328125
"5777",57436.45703125
"5778",26873.72265625
"5779",46250.85546875
"5780",25359.87890625
"5781",5974.68994140625
"5782",27248.990234375
"5783",7596.23291015625
"5784",3854.861328125
"5785",18544.560546875
"5786",18433.748046875
"5787",16956.458984375
"5788",15740.4892578125
"5789",13238.1064453125
"5790",12608.107421875
"5791",64494.453125
"5792",15085.1865234375
"5793",70556.3984375
"5794",9440.5361328125
"5795",27101.2890625
"5796",14263.33984375
"5797",94221.4609375
"5798",6647.32666015625
"5799",15809.353515625
"5800",2769.69775390625
"5801",44955.24609375
"5802",5843.591796875
"5803",23174.177734375
"5804",35815.296875
"5805",27034.392578125
"5806",28926.609375
"5807",7864.74755859375
"5808",47977.28125
"5809",8109.02880859375
"5810",61116.0390625
"5811",14116.5048828125
"5812",6114.2587890625
"5813",10732.3203125
"5814",8490.8564453125
"5815",12924.5244140625
"5816",5154.4248046875
"5817",38662.92578125
"5818",18037.9375
"5819",18594.9140625
"5820",24030.560546875
"5821",48577.40234375
"5822",40064.27734375
"5823",3424.8779296875
"5824",28605.55078125
"5825",11862.0634765625
"5826",4158.19140625
"5827",35885.09765625
"5828",17550.755859375
"5829",4568.53564453125
"5830",16793.8046875
"5831",5595.9912109375
"5832",19235.033203125
"5833",6376.02978515625
"5834",48664.25390625
"5835",7809.0263671875
"5836",86975.375
"5837",23126.958984375
"5838",7591.703125
"5839",45387.85546875
"5840",3639.2333984375
"5841",13460.140625
"5842",5228.0888671875
"5843",10559.5166015625
"5844",69108.890625
"5845",52097.578125
"5846",9188.921875
"5847",13464.205078125
"5848",36551.98828125
"5849",22268.455078125
"5850",12349.662109375
"5851",19960.396484375
"5852",41019.83203125
"5853",24424.666015625
"5854",5272.0224609375
"5855",70204.1328125
"5856",35973.171875
"5857",54369.1015625
"5858",11590.04296875
"5859",7115.63037109375
"5860",80555.9140625
"5861",5389.13232421875
"5862",11268.1640625
"5863",13261.53125
"5864",6013.6337890625
"5865",10527.982421875
"5866",13112.720703125
"5867",11438.1826171875
"5868",7366.23486328125
"5869",16733.1875
"5870",6538.87548828125
"5871",15519.373046875
"5872",4593.86328125
"5873",29064.626953125
"5874",42999.171875
"5875",10982.6923828125
"5876",23423.650390625
"5877",7478.75830078125
"5878",18008.115234375
"5879",30865.0859375
"5880",43355.13671875
"5881",11744.4619140625
"5882",9160.216796875
"5883",159.450790405273
"5884",3823.11572265625
"5885",17429.080078125
"5886",6197.34521484375
"5887",46302.25390625
"5888",4430.61328125
"5889",11204.1455078125
"5890",17299.75
"5891",11384.3203125
"5892",35586.72265625
"5893",19095.96875
"5894",159.014602661133
"5895",46489.578125
"5896",7740.51171875
"5897",16274.5966796875
"5898",39746.3828125
"5899",2152.15502929688
"5900",20338.52734375
"5901",17095.5
"5902",11169.4443359375
"5903",6615.6357421875
"5904",11779.8369140625
"5905",3774.04248046875
"5906",10399.115234375
"5907",14351.236328125
"5908",33697.78515625
"5909",47325.80078125
"5910",7219.53955078125
"5911",10634.775390625
"5912",29152.189453125
"5913",45408.078125
"5914",75191.4140625
"5915",10706.28125
"5916",60357.36328125
"5917",3720.8095703125
"5918",12303.4150390625
"5919",18060.484375
"5920",30763.392578125
"5921",74729.5
"5922",7463.3056640625
"5923",23049.87109375
"5924",10080.900390625
"5925",18336.1328125
"5926",58326.140625
"5927",48562.390625
"5928",5102.2861328125
"5929",16662.537109375
"5930",40105.3515625
"5931",82957.0625
"5932",10240.83203125
"5933",36.2858810424805
"5934",13398.0869140625
"5935",37076.18359375
"5936",42223.14453125
"5937",3181.810546875
"5938",31127.654296875
"5939",35588.4375
"5940",68776.359375
"5941",52975.00390625
"5942",17323.751953125
"5943",8515.11328125
"5944",22370.37890625
"5945",6555.5693359375
"5946",38519.19140625
"5947",23554.82421875
"5948",14310.03125
"5949",27284.63671875
"5950",15382.8505859375
"5951",15597.3828125
"5952",18475.86328125
"5953",21577.927734375
"5954",14226.1611328125
"5955",4375.8271484375
"5956",31829.208984375
"5957",38639.05859375
"5958",17126.958984375
"5959",29678.90234375
"5960",32843.98828125
"5961",25736.158203125
"5962",13079.4921875
"5963",11804.6171875
"5964",10057.6376953125
"5965",44713.84375
"5966",21483.310546875
"5967",12245.05859375
"5968",10126.0673828125
"5969",21855.966796875
"5970",15471.896484375
"5971",21590.361328125
"5972",7295.388671875
"5973",195315.671875
"5974",29397.228515625
"5975",10458.04296875
"5976",27929.228515625
"5977",102.52823638916
"5978",38885.1796875
"5979",8618.18359375
"5980",19998.58203125
"5981",26669.13671875
"5982",139323.234375
"5983",56381.14453125
"5984",4330.88671875
"5985",22599.28125
"5986",23353.578125
"5987",33350.30078125
"5988",3757.5546875
"5989",11094.068359375
"5990",17240.80859375
"5991",14907.2744140625
"5992",8030.63134765625
"5993",36614.0078125
"5994",3734.46313476562
"5995",39592.6953125
"5996",35026.5859375
"5997",32397.67578125
"5998",14906.234375
"5999",26747.314453125
"6000",25272.552734375
"6001",17080.869140625
"6002",55616.90625
"6003",17387.26171875
"6004",9167.123046875
"6005",24799.337890625
"6006",7230.8271484375
"6007",8181.92431640625
"6008",26261.54296875
