"ID","tt_above60","tt_below60","tt_below30","tt_30_60","tt_60_110","tt_above110","total"
"DTSSKL07",13481.740234375,18449.263671875,16930.5546875,1518.70971679688,13481.740234375,0,31931.00390625
"DTSSKL06",0,15822.1474609375,13963.228515625,1858.91943359375,0,0,15822.1474609375
"DTSSKL03",0.737687110900879,8019.8330078125,405.018829345703,7614.814453125,0.737687110900879,0,8020.5706949234
"DTSSKL02",0,2938.6767578125,2047.91845703125,890.758239746094,0,0,2938.6767578125
"DTSSKL08",2626.41943359375,8332.369140625,5142.14306640625,3190.22607421875,2626.41943359375,0,10958.7885742188
"ABSABA16",0,4896.77099609375,4896.77099609375,0,0,0,4896.77099609375
"ABSACH10",0,5587.69482421875,5572.4541015625,15.2405118942261,0,0,5587.69482421875
"CRSCAL05",0,7616.8115234375,7616.8115234375,0,0,0,7616.8115234375
"EBSCHR03",0,17136.02734375,15723.099609375,1412.92810058594,0,0,17136.02734375
"ANSJJT01",0,14171.232421875,12238.783203125,1932.44885253906,0,0,14171.232421875
"NISMSG10",22586.421875,69730.078125,63444.625,6285.451171875,13685.107421875,8901.3134765625,92316.5
"NISNAS01",19036.580078125,17299.5390625,6656.26513671875,10643.2744140625,13445.2705078125,5591.310546875,36336.119140625
"NASNEG02",0,8116.58984375,7610.771484375,505.818298339844,0,0,8116.58984375
"EKSEKE06",12.3106985092163,2457.94506835938,2441.07446289062,16.8705253601074,12.3106985092163,0,2470.25576686859
"EKSIME09",0,2393.4873046875,2030.45825195312,363.029113769531,0,0,2393.4873046875
"EKSIME05",0,395.664978027344,317.013092041016,78.6518936157227,0,0,395.664978027344
"OYSOYE10",28.8091125488281,19717.64453125,15169.0810546875,4548.5634765625,28.8091125488281,0,19746.4536437988
"CRSCAL08",0,14301.7138671875,13917.9609375,383.752166748047,0,0,14301.7138671875
"ANSZBL10",0,12458.720703125,12458.720703125,0,0,0,12458.720703125
"BNSGMU01",580.661682128906,10532.4521484375,5112.697265625,5419.7548828125,580.661682128906,0,11113.1138305664
"CRSCAL04",0,37281.546875,36792.40234375,489.143524169922,0,0,37281.546875
"CRSCAL06",0,16656.93359375,16656.93359375,0,0,0,16656.93359375
"NISMSG07",19394.3203125,0,0,0,448.203094482422,18946.1171875,19394.3203125
"ABSGWB07",0,5380.81982421875,5380.81982421875,0,0,0,5380.81982421875
"NISNAS11",49390.21484375,10979.71484375,6532.91748046875,4446.79736328125,21484.318359375,27905.896484375,60369.9296875
"NISNAS10",1193.85437011719,8668.11328125,5886.330078125,2781.78344726562,607.45068359375,586.403686523438,9861.96765136719
"70405",27143.591796875,10822.275390625,5371.017578125,5451.25830078125,7322.970703125,19820.619140625,37965.8671875
"RVSKNM09",2531.9150390625,353.875366210938,0,353.875366210938,2531.9150390625,0,2885.79040527344
"AKSDRK10",25.6019229888916,10365.52734375,5923.818359375,4441.708984375,25.6019229888916,0,10391.1292667389
"NISNAS09",12591.0029296875,83749.78125,68369.2265625,15380.5576171875,11361.7841796875,1229.21813964844,96340.7841796875
"NISNAS05",1497.86560058594,22669.708984375,13153.138671875,9516.5703125,1497.86560058594,0,24167.5745849609
"DTSALA10",0,12496.93359375,12327.58984375,169.343399047852,0,0,12496.93359375
"EDSABD11",141.700225830078,5640.7666015625,4919.30322265625,721.463439941406,141.700225830078,0,5782.46682739258
"OSSORU08",0,155.01416015625,96.3669281005859,58.6472320556641,0,0,155.01416015625
"OSSIAE07",0,1461.57666015625,910.752563476562,550.824096679688,0,0,1461.57666015625
"DTSAYB09",169.898513793945,760.194396972656,619.957275390625,140.237106323242,169.898513793945,0,930.092910766602
"DTSAYB02",0,31722.224609375,5101.4169921875,26620.806640625,0,0,31722.224609375
"DTSBMA03",177.349044799805,0.66665780544281,0,0.66665780544281,0.864750862121582,176.484283447266,178.015702605247
"DTSBMA05",1.5322482585907,1295.47729492188,0,1295.47729492188,1.5322482585907,0,1297.00954318047
"AKSABT03",0,7723.98583984375,7691.3037109375,32.6822395324707,0,0,7723.98583984375
"RVSGGU11",0,1283.45239257812,425.359954833984,858.092468261719,0,0,1283.45239257812
"EBSNCA16",0,3367.34033203125,2950.68432617188,416.656036376953,0,0,3367.34033203125
"RVSKNM04",0,558.709289550781,0,558.709289550781,0,0,558.709289550781
"RVSKNM03",351.357788085938,103.146049499512,0,103.146049499512,351.357788085938,0,454.503837585449
"RVSKNM12",3818.28149414062,772.181945800781,240.25358581543,531.928344726562,3818.28149414062,0,4590.46343994141
"RVSKNM08",7653.953125,72.4621963500977,0,72.4621963500977,7653.953125,0,7726.4153213501
"RVSKNM07",3693.53149414062,4152.9765625,1405.85241699219,2747.12451171875,3693.53149414062,0,7846.50805664062
"RVSKNM02",2488.54077148438,1075.94030761719,0,1075.94030761719,1155.10693359375,1333.43395996094,3564.48107910156
"ENSJRV13",0,16795.5859375,16555.986328125,239.599548339844,0,0,16795.5859375
"RVSKNM01",4495.619140625,486.364685058594,107.458976745605,378.905700683594,4216.55419921875,279.06494140625,4981.98382568359
"RVSNDN11",419.276092529297,1185.05407714844,35.6144676208496,1149.43957519531,419.276092529297,0,1604.33016967773
"RVSRGM07",0,42538.56640625,22680.111328125,19858.45703125,0,0,42538.56640625
"RVSRGM01",0.0198149047791958,21616.48828125,19297.96875,2318.51977539062,0.0198149047791958,0,21616.5080961548
"RVSRGM12",11.0742521286011,331.899139404297,0,331.899139404297,11.0742521286011,0,342.973391532898
"RVSRGM05",0,6826.3779296875,1432.189453125,5394.1884765625,0,0,6826.3779296875
"AKSABT06",0,1597.28137207031,1014.11511230469,583.166320800781,0,0,1597.28137207031
"AKSABT04",0,8285.8427734375,8258.81640625,27.026969909668,0,0,8285.8427734375
"AKSABT01",0,7063.64794921875,6267.3046875,796.343139648438,0,0,7063.64794921875
"AKSABT02",0,4711.6181640625,3889.43872070312,822.179443359375,0,0,4711.6181640625
"AKSABT11",0,2496.04467773438,0,2496.04467773438,0,0,2496.04467773438
"AKSABT07",0,2431.50537109375,1894.3857421875,537.119506835938,0,0,2431.50537109375
"AKSAFH02",0,19142.431640625,17123.8125,2018.61999511719,0,0,19142.431640625
"OSSIDN12",0,4846.5654296875,2011.67846679688,2834.88696289062,0,0,4846.5654296875
"AKSETN10",0,1012.80224609375,1012.80224609375,0,0,0,1012.80224609375
"AKSKKN02",0,9300.3642578125,9300.3642578125,0,0,0,9300.3642578125
"AKSKKN01",0,3723.14111328125,3213.46313476562,509.678100585938,0,0,3723.14111328125
"AKSKKN08",0,3550.92993164062,3550.92993164062,0,0,0,3550.92993164062
"AKSKTD02",0,5567.2294921875,5562.298828125,4.93068981170654,0,0,5567.2294921875
"AKSKKN10",0,4744.97412109375,4744.97412109375,0,0,0,4744.97412109375
"AKSKKN09",0,8353.8251953125,8353.8251953125,0,0,0,8353.8251953125
"OSSIDO06",0,1830.94677734375,1735.56604003906,95.3806610107422,0,0,1830.94677734375
"OSSORU06",0,1475.24182128906,1378.51635742188,96.7255172729492,0,0,1475.24182128906
"OSSORU01",0,985.473754882812,977.148986816406,8.32478618621826,0,0,985.473754882812
"OSSORU04",0,567.253540039062,567.253540039062,0,0,0,567.253540039062
"OSSOLA09",0,771.786743164062,342.553894042969,429.232849121094,0,0,771.786743164062
"OSSIDN04",0,5449.03515625,5449.03515625,0,0,0,5449.03515625
"OSSOLA07",0,9393.505859375,4637.5654296875,4755.94091796875,0,0,9393.505859375
"OSSOLA11",0,38.3385620117188,38.3385620117188,0,0,0,38.3385620117188
"OSSIDN01",0,892.073852539062,758.304321289062,133.769500732422,0,0,892.073852539062
"OSSIAE10",0,293.527435302734,249.04948425293,44.477954864502,0,0,293.527435302734
"OSSAYE08",0,161.887847900391,158.005081176758,3.88277387619019,0,0,161.887847900391
"OSSAYE02",0,676.236633300781,676.013854980469,0.222770988941193,0,0,676.236633300781
"AKSKTE07",0,34902.4921875,26802.560546875,8099.931640625,0,0,34902.4921875
"NISNAS06",30210.666015625,10835.5439453125,2958.85546875,7876.6884765625,17148.4453125,13062.2216796875,41046.2099609375
"DTSAGB02",55.6867218017578,17981.369140625,8448.12890625,9533.2392578125,55.6867218017578,0,18037.0558624268
"ENSNSK21",91.1970901489258,6116.12744140625,3002.5341796875,3113.59301757812,91.1970901489258,0,6207.32453155518
"OGSION01",290.758880615234,3571.6181640625,1899.53771972656,1672.08056640625,290.758880615234,0,3862.37704467773
"ENSNSK22",279.701477050781,10911.173828125,4364.64306640625,6546.53076171875,279.701477050781,0,11190.8753051758
"OSSION01",0,353.309509277344,349.330383300781,3.97911787033081,0,0,353.309509277344
"CRSCAL03",0,26648.564453125,21071.04296875,5577.52197265625,0,0,26648.564453125
"AKSKTE05",0,17589.275390625,16657.8515625,931.423522949219,0,0,17589.275390625
"AKSKTE03",0,7542.298828125,7542.298828125,0,0,0,7542.298828125
"AKSKTE09",0,20929.19921875,14429.0302734375,6500.16845703125,0,0,20929.19921875
"AKSKTE01",0,20611.951171875,19796.5390625,815.412292480469,0,0,20611.951171875
"OSSION10",0,19907.392578125,19907.392578125,0,0,0,19907.392578125
"OSSION03",0,26702.603515625,14850.6962890625,11851.9072265625,0,0,26702.603515625
"OSSION08",0,22059.515625,13830.7099609375,8228.8056640625,0,0,22059.515625
"OSSION07",0,3962.01806640625,3592.3408203125,369.677276611328,0,0,3962.01806640625
"OSSION06",0,3702.94116210938,3702.94116210938,0,0,0,3702.94116210938
"OSSION09",0,7942.5283203125,7931.732421875,10.7955827713013,0,0,7942.5283203125
"KGSKKH05",0,624.195678710938,583.439392089844,40.7562980651855,0,0,624.195678710938
"KGSAJK08",7327.267578125,11928.4541015625,5767.23583984375,6161.2177734375,7304.19482421875,23.0725975036621,19255.7216796875
"KGSAJK07",619.949829101562,22278.85546875,16614.0859375,5664.76904296875,619.949829101562,0,22898.8052978516
"KGSNDG02",3912.6162109375,3696.69311523438,2678.876953125,1017.81616210938,3817.939453125,94.6766967773438,7609.30932617188
"OYSATA05",64.0488891601562,832.958190917969,358.04833984375,474.909851074219,64.0488891601562,0,897.007080078125
"KWSLAF10",28134.703125,11077.61328125,5865.64453125,5211.96875,11329.2119140625,16805.4921875,39212.31640625
"KGSAJK10",5249.4208984375,7273.3828125,3888.12670898438,3385.25610351562,3441.8349609375,1807.5859375,12522.8037109375
"KGSKFU09",2745.8701171875,15706.0888671875,12739.2314453125,2966.857421875,2745.77465820312,0.0953032150864601,18451.958984375
"KGSKFU01",12.3744068145752,20934.455078125,15964.51953125,4969.93603515625,12.3744068145752,0,20946.8294849396
"ABSBND02",0,11837.0771484375,9697.5986328125,2139.478515625,0,0,11837.0771484375
"EBSSKA05",24.1895885467529,2330.64990234375,1473.33984375,857.309997558594,24.1895885467529,0,2354.8394908905
"OGSION05",1748.83825683594,2288.880859375,338.986633300781,1949.89416503906,1666.12854003906,82.7097778320312,4037.71911621094
"EBSSKA16",0,27185.11328125,26377.544921875,807.568115234375,0,0,27185.11328125
"EDSABD06",0,18881.08984375,17525.509765625,1355.57885742188,0,0,18881.08984375
"LASAON11",4957.17822265625,70395.9375,51286.55859375,19109.3828125,4957.17822265625,0,75353.1157226562
"LASAON06",737.069641113281,22957.85546875,3209.23413085938,19748.623046875,737.069641113281,0,23694.9251098633
"11107",9918.6396484375,4114.84326171875,2542.8291015625,1572.01440429688,2639.833984375,7278.80615234375,14033.4829101562
"EBSAFK36",0,12096.11328125,11354.0947265625,742.018127441406,0,0,12096.11328125
"50104",2304.71411132812,610.967407226562,265.055511474609,345.911865234375,2222.44409179688,82.2698287963867,2915.68151855469
"OSSINH03",0,28260.494140625,15871.3251953125,12389.1689453125,0,0,28260.494140625
"50613",0,27539.595703125,26804.625,734.969482421875,0,0,27539.595703125
"OYSAFO05",0,927.864868164062,591.757934570312,336.106903076172,0,0,927.864868164062
"OSSBOLUW06",0,6117.87646484375,5155.6435546875,962.232971191406,0,0,6117.87646484375
"ANSKPP02",0,29473.236328125,29237.294921875,235.94157409668,0,0,29473.236328125
"OYSATA09",12288.8779296875,10755.4501953125,1921.48254394531,8833.9677734375,10436.0322265625,1852.84521484375,23044.328125
"OSSBOLUW04",0,18277.818359375,11273.283203125,7004.5341796875,0,0,18277.818359375
"OYSIWU06",1045.67883300781,8169.2412109375,2993.64379882812,5175.59716796875,1022.32641601562,23.3523807525635,9214.92004394531
"OSSEDE02",0,7336.62255859375,7149.39599609375,187.226547241211,0,0,7336.62255859375
"OSSESH02",0,2825.49951171875,2792.53393554688,32.9655456542969,0,0,2825.49951171875
"OSSIWO13",0,8085.1171875,7811.5673828125,273.549591064453,0,0,8085.1171875
"OSSIWO10",0,62142.390625,62142.390625,0,0,0,62142.390625
"ABSBND09",0,8097.19775390625,8097.19775390625,0,0,0,8097.19775390625
"OSSIWO03",0,5792.57568359375,5488.12548828125,304.450164794922,0,0,5792.57568359375
"ABSACH03",0,9747.69140625,6563.45849609375,3184.23291015625,0,0,9747.69140625
"OYSLAU14",0,3244.7060546875,2494.462890625,750.2431640625,0,0,3244.7060546875
"ABSKWU12",0,4875.16064453125,4875.16064453125,0,0,0,4875.16064453125
"ANSACA03",0,5310.3212890625,5098.64892578125,211.67253112793,0,0,5310.3212890625
"KGSLAM07",192.243881225586,42033.1953125,36635.3046875,5397.892578125,192.243881225586,0,42225.4391937256
"ENSUMU15",0,2477.32006835938,2415.986328125,61.3337326049805,0,0,2477.32006835938
"OSSIWO06",0,80264.265625,80264.265625,0,0,0,80264.265625
"ANSAWK03",0,5914.28173828125,5888.048828125,26.2326412200928,0,0,5914.28173828125
"ANSAAH08",0,2381.87719726562,2376.06396484375,5.81329917907715,0,0,2381.87719726562
"OYSLAU04",0,11818.5439453125,9833.6328125,1984.91027832031,0,0,11818.5439453125
"OYSIBAN05",0,275.539245605469,128.713897705078,146.825347900391,0,0,275.539245605469
"OSSAMW11",0,16080.7294921875,4921.97021484375,11158.7587890625,0,0,16080.7294921875
"OGSIKE07",2634.36328125,53.6556167602539,0,53.6556167602539,2634.36328125,0,2688.01889801025
"OYSAFO08",875.451171875,6023.19091796875,3588.21411132812,2434.9765625,875.451171875,0,6898.64208984375
"OSSIET09",0,13797.8447265625,13334.8779296875,462.967010498047,0,0,13797.8447265625
"OSSILA10",12.2509298324585,984.631225585938,905.017822265625,79.6134262084961,12.2509298324585,0,996.882155418396
"ANSAWK16",0,35500.4765625,35283.97265625,216.50422668457,0,0,35500.4765625
"ENSJRV15",0,3822.57592773438,3822.57592773438,0,0,0,3822.57592773438
"KGSKPA08",1801.29528808594,15560.9853515625,13061.771484375,2499.21459960938,1801.29528808594,0,17362.2806396484
"KGSKPA12",106.726890563965,12917.7353515625,12390.7587890625,526.9765625,106.726890563965,0,13024.4622421265
"ODSESO03",0,1072.43469238281,956.803283691406,115.631355285645,0,0,1072.43469238281
"ANSKPP08",0,16456.044921875,16456.044921875,0,0,0,16456.044921875
"ANSACA09",0,6578.19384765625,4373.09130859375,2205.10278320312,0,0,6578.19384765625
"OSSIET05",0,1057.35034179688,292.102325439453,765.247985839844,0,0,1057.35034179688
"LASIUI10",0,25226.15625,19340.763671875,5885.39208984375,0,0,25226.15625
"OGSRMN06",0,12478.4482421875,12424.5556640625,53.8928680419922,0,0,12478.4482421875
"TRSBBB10",29449.134765625,3.51762461662292,0,3.51762461662292,328.062408447266,29121.072265625,29452.6523902416
"KGSNDG01",2001.99035644531,5951.08642578125,5076.9443359375,874.142333984375,1672.1513671875,329.838989257812,7953.07678222656
"OGSION10",0,11801.3310546875,10435.96875,1365.36254882812,0,0,11801.3310546875
"TRSBBB03",29229.404296875,2306.22534179688,232.273300170898,2073.9521484375,5309.0234375,23920.380859375,31535.6296386719
"KWSPTG06",19791.927734375,11906.4326171875,11222.490234375,683.942504882812,3776.90478515625,16015.0234375,31698.3603515625
"KWSLAF03",39527.23046875,11838.7021484375,4050.18481445312,7788.517578125,6664.8056640625,32862.42578125,51365.9326171875
"KWSLAF07",13185.1494140625,8281.1337890625,2085.59130859375,6195.54248046875,12633.0419921875,552.107421875,21466.283203125
"KWSSHA16",1199.33801269531,6453.46533203125,6009.84521484375,443.620178222656,1199.33801269531,0,7652.80334472656
"KWSFUF08",0,20550.89453125,20550.89453125,0,0,0,20550.89453125
"KWSPTG03",4166.39697265625,6342.9521484375,833.440979003906,5509.5107421875,825.482116699219,3340.91455078125,10509.3491210938
"KWSPTG09",0,92.5074920654297,92.5074920654297,0,0,0,92.5074920654297
"KWSSHA06",2159.30126953125,15753.4736328125,7099.5478515625,8653.92578125,2159.30126953125,0,17912.7749023438
"ANSNKK08",0,4235.6552734375,4226.26318359375,9.39216423034668,0,0,4235.6552734375
"ANSHTE09",0,2860.49584960938,2659.4130859375,201.08268737793,0,0,2860.49584960938
"KWSSHA10",12572.04296875,9091.6171875,2215.23486328125,6876.3828125,6501.12060546875,6070.92236328125,21663.66015625
"EKSIEN03",0,15861.8359375,15693.693359375,168.142501831055,0,0,15861.8359375
"EKSIEN08",0,1814.76489257812,1138.82702636719,675.937927246094,0,0,1814.76489257812
"EKSMBA11",0,966.027038574219,895.908020019531,70.119010925293,0,0,966.027038574219
"EKSGBN10",81.2473678588867,11391.71484375,10360.87890625,1030.83569335938,81.2473678588867,0,11472.9622116089
"ANSHTE03",0,4086.42211914062,3962.40087890625,124.021194458008,0,0,4086.42211914062
"41009",0,19956.626953125,19955.693359375,0.935095906257629,0,0,19956.626953125
"IMSETU14",0,7040.85205078125,7040.85205078125,0,0,0,7040.85205078125
"IMSWER05",0,5783.7021484375,5783.7021484375,0,0,0,5783.7021484375
"IMSAMG08",0,4902.4638671875,4902.4638671875,0,0,0,4902.4638671875
"41601",32.0300331115723,32726.001953125,19694.974609375,13031.0263671875,32.0300331115723,0,32758.0319862366
"KN2103",0,114762.421875,114762.421875,0,0,0,114762.421875
"71107",12498.705078125,11672.8857421875,9431.177734375,2241.70874023438,9324.2587890625,3174.44604492188,24171.5908203125
"IMSNSA14",0,12482.1357421875,12482.1357421875,0,0,0,12482.1357421875
"ANSUMZ17",0,14749.1142578125,14709.5390625,39.574291229248,0,0,14749.1142578125
"ANSNNE10",0,12852.244140625,10594.283203125,2257.96118164062,0,0,12852.244140625
"ENSGBO06",0,5014.63427734375,5014.63427734375,0,0,0,5014.63427734375
"ENSGBO13",0,10430.4453125,10430.4453125,0,0,0,10430.4453125
"ENSJRV16",3.49585485458374,5935.3115234375,4973.05517578125,962.256408691406,3.49585485458374,0,5938.80737829208
"ANSJJT07",0,8705.1787109375,2360.2880859375,6344.89013671875,0,0,8705.1787109375
"ENSUWN03",0,7441.1005859375,7441.1005859375,0,0,0,7441.1005859375
"ENSDBR11",11.6630477905273,31250.041015625,26544.80859375,4705.2314453125,11.6630477905273,0,31261.7040634155
"ENSUWN11",0,19634.466796875,19634.466796875,0,0,0,19634.466796875
"ENSAGW12",0,12201.873046875,11890.3994140625,311.473663330078,0,0,12201.873046875
"ENSENZ09",0,20458.556640625,11551.025390625,8907.53125,0,0,20458.556640625
"ENSENZ11",0,6883.345703125,6777.85498046875,105.490928649902,0,0,6883.345703125
"ENSENZ13",0,10713.1640625,10338.3271484375,374.836517333984,0,0,10713.1640625
"ENSENZ14",0,14423.533203125,14418.2822265625,5.25106525421143,0,0,14423.533203125
"ENSKEM03",6405.8671875,17052.701171875,10926.4580078125,6126.244140625,6405.8671875,0,23458.568359375
"ANSKPP14",0,19324.55078125,19120.806640625,203.744232177734,0,0,19324.55078125
"OSSIWO15",0,7111.33447265625,5532.63232421875,1578.70178222656,0,0,7111.33447265625
"ENSUMU14",1.01656007766724,1937.50891113281,1839.47155761719,98.037353515625,1.01656007766724,0,1938.52547121048
"ANSKPP10",0,11296.6279296875,11296.6279296875,0,0,0,11296.6279296875
"40108",439.337829589844,28275.0625,14938.134765625,13336.9287109375,439.337829589844,0,28714.4003295898
"ABSKWU15",0,6235.5361328125,6192.36572265625,43.1700859069824,0,0,6235.5361328125
"KGSNDG06",110.662200927734,2770.7509765625,2235.2607421875,535.490356445312,110.662200927734,0,2881.41317749023
"ANSAAH03",395.726654052734,3279.07104492188,2344.94091796875,934.129943847656,305.814727783203,89.9119491577148,3674.79769897461
"KN1102",2821.75390625,27050.046875,15256.03515625,11794.01171875,2821.75390625,0,29871.80078125
"OYSAFO03",3591.99365234375,31123.751953125,8576.2646484375,22547.48828125,3591.99365234375,0,34715.7456054688
"OSSILA09",0,303.508056640625,279.594329833984,23.9137210845947,0,0,303.508056640625
"ANSNZM06",5.17396640777588,3194.70922851562,3002.32177734375,192.387329101562,5.17396640777588,0,3199.8831949234
"ENSAGW13",0,10569.40234375,10448.1455078125,121.256759643555,0,0,10569.40234375
"ABSKWU11",0,6159.76416015625,6029.912109375,129.852111816406,0,0,6159.76416015625
"ABSUMA18",0,11351.1943359375,11054.96875,296.225891113281,0,0,11351.1943359375
"OSSISO03",0,57918.19921875,49122.41796875,8795.779296875,0,0,57918.19921875
"OYSIBAN10",89.2018203735352,5225.34716796875,4069.70483398438,1155.64233398438,89.2018203735352,0,5314.54898834229
"OSSAMW04",0,7507.17333984375,6418.962890625,1088.21069335938,0,0,7507.17333984375
"OSSISO05",0,1595.03015136719,1225.333984375,369.696197509766,0,0,1595.03015136719
"ANSHTE02",0,17315.923828125,17315.923828125,0,0,0,17315.923828125
"OYSATA04",2310.45727539062,4224.85107421875,1930.123046875,2294.72827148438,2309.9921875,0.465068519115448,6535.30834960938
"OSSINH09",580.165344238281,11532.2294921875,4198.13671875,7334.0927734375,580.165344238281,0,12112.3948364258
"ABSBND14",0,3637.43432617188,3635.3974609375,2.03683519363403,0,0,3637.43432617188
"OSSBOLUW03",0,1579.43566894531,980.794799804688,598.640869140625,0,0,1579.43566894531
"OYSLAU10",0,2042.64172363281,2006.98376464844,35.6579818725586,0,0,2042.64172363281
"OSSISH04",0,11297.5458984375,11138.947265625,158.598403930664,0,0,11297.5458984375
"OYSOLE05",6315.568359375,17632.150390625,12774.189453125,4857.9599609375,4694.3466796875,1621.2216796875,23947.71875
"ANSAAH10",58.8735122680664,15442.2236328125,14822.720703125,619.503112792969,58.8735122680664,0,15501.0971450806
"OYSAFO07",0.635196328163147,1374.00537109375,481.339904785156,892.665405273438,0.635196328163147,0,1374.64056742191
"ABSACH07",0,18736.396484375,17199.279296875,1537.11608886719,0,0,18736.396484375
"KN2009",15396.66796875,2892.1806640625,0.348520249128342,2891.83203125,15396.66796875,0,18288.8486328125
"ABSBND05",0,19570.576171875,19570.576171875,0,0,0,19570.576171875
"ABSKWU04",0,265.195770263672,265.195770263672,0,0,0,265.195770263672
"ABSBND20",0,15671.318359375,15665.943359375,5.3752269744873,0,0,15671.318359375
"ANSACA08",0,6491.85693359375,6082.69482421875,409.162200927734,0,0,6491.85693359375
"OSSAMW10",0,12208.81640625,11196.6162109375,1012.20068359375,0,0,12208.81640625
"ABSACH16",0,4153.00634765625,4059.54272460938,93.4636917114258,0,0,4153.00634765625
"ANSNKK10",3.95546269416809,5304.5791015625,3701.09057617188,1603.48828125,3.95546269416809,0,5308.53456425667
"AKSBMT02",0,18695.962890625,17528.197265625,1167.76525878906,0,0,18695.962890625
"ANSAWK05",0,22864.39453125,22864.39453125,0,0,0,22864.39453125
"OYSATIB01",2.78387951850891,20289.630859375,3992.68359375,16296.9482421875,2.78387951850891,0,20292.4147388935
"OSSIET04",0,103799.296875,100342.4765625,3456.82104492188,0,0,103799.296875
"OSSENH10",0,10211.23828125,10211.23828125,0,0,0,10211.23828125
"ABSBND08",0,7314.00732421875,7314.00732421875,0,0,0,7314.00732421875
"ANSNZM10",378.792388916016,217.875701904297,9.66194152832031,208.213760375977,368.029998779297,10.7623729705811,596.668090820312
"ANSABN08",0,394.557189941406,394.557189941406,0,0,0,394.557189941406
"KN4201",0,80146.125,72301.6953125,7844.43310546875,0,0,80146.125
"41410",0,73876.4296875,73876.4296875,0,0,0,73876.4296875
"LASIUI09",0,18162.4140625,10077.5546875,8084.8583984375,0,0,18162.4140625
"JI0209",19012.43359375,3630.69873046875,0,3630.69873046875,16841.46875,2170.96435546875,22643.1323242188
"40105",182.225280761719,25955.09375,18506.732421875,7448.361328125,182.225280761719,0,26137.3190307617
"JI0604",24551.720703125,7297.97802734375,4154.7236328125,3143.25415039062,15943.9697265625,8607.7509765625,31849.6987304688
"ANSKPP07",0,33789.03125,33789.03125,0,0,0,33789.03125
"OSSINH06",0,1684.20056152344,1684.20056152344,0,0,0,1684.20056152344
"KGSKPA07",0.0819961428642273,34477.51171875,32666.263671875,1811.24951171875,0.0819961428642273,0,34477.5937148929
"OYSLAU08",8030.35986328125,78780.71875,33263.828125,45516.88671875,8030.35986328125,0,86811.0786132812
"KGSJMU02",320.725921630859,12820.48046875,9429.6904296875,3390.78979492188,320.725921630859,0,13141.2063903809
"KGSKPA04",1507.71704101562,31494.51953125,22617.81640625,8876.7021484375,1507.71704101562,0,33002.2365722656
"ODSAKS03",0,21462.056640625,20530.44140625,931.615173339844,0,0,21462.056640625
"OSSEDE09",0,442.519927978516,199.831466674805,242.688461303711,0,0,442.519927978516
"KN1702",4483.03564453125,9812.1611328125,5487.05712890625,4325.10400390625,4483.03564453125,0,14295.1967773438
"AKSKTS02",0,6523.845703125,5309.77294921875,1214.07287597656,0,0,6523.845703125
"ODSANE06",0,14471.806640625,14471.806640625,0,0,0,14471.806640625
"ODSANE12",0,1696.54614257812,1696.54614257812,0,0,0,1696.54614257812
"ODSANE08",1819.16235351562,3220.0078125,2207.9775390625,1012.03015136719,1819.16235351562,0,5039.17016601562
"TRSBBB02",15830.3916015625,8030.01953125,6442.67333984375,1587.34643554688,4159.82763671875,11670.564453125,23860.4111328125
"OSSIWO09",0,47169.23828125,38328.37109375,8840.8662109375,0,0,47169.23828125
"ANSACA02",0,56.3281211853027,56.3281211853027,0,0,0,56.3281211853027
"ODSESO02",4701.26123046875,281.205627441406,20.1465301513672,261.059112548828,4053.529296875,647.731872558594,4982.46685791016
"41609",52.9513206481934,68966.65625,59345.4921875,9621.1669921875,52.9513206481934,0,69019.6075706482
"OSSILA06",0,42942.07421875,42942.07421875,0,0,0,42942.07421875
"ANSABN02",0,1422.79296875,1422.79296875,0,0,0,1422.79296875
"ANSABN16",0,4347.11328125,3827.607421875,519.506103515625,0,0,4347.11328125
"OYSATA08",381.741851806641,85.3865737915039,18.0588321685791,67.3277435302734,381.741851806641,0,467.128425598145
"12402",0,131103.953125,124586.078125,6517.8701171875,0,0,131103.953125
"OSSIET08",0,10679.2587890625,10626.04296875,53.2157897949219,0,0,10679.2587890625
"KGSKNA08",500.460876464844,39889.5859375,32286.75,7602.8369140625,500.460876464844,0,40390.0468139648
"OYSLAU03",0,1637.33642578125,1604.82495117188,32.5114479064941,0,0,1637.33642578125
"ODSASW10",11.2936887741089,2406.70947265625,2372.33813476562,34.3713455200195,11.2936887741089,0,2418.00316143036
"OYSLAU13",436.341827392578,7763.7021484375,3044.9091796875,4718.79296875,436.341827392578,0,8200.04397583008
"KN2204",773.983154296875,40613.765625,15283.7666015625,25330,773.983154296875,0,41387.7487792969
"KWSKMA07",2.02481150627136,11889.6904296875,5898.81494140625,5990.875,2.02481150627136,0,11891.7152411938
"ODSASW03",0,3763.55517578125,3763.55517578125,0,0,0,3763.55517578125
"KGSKFU11",363.325866699219,10533.03515625,7191.59619140625,3341.43920898438,363.325866699219,0,10896.3610229492
"KGSKKH08",0,3580.41625976562,1384.31079101562,2196.10546875,0,0,3580.41625976562
"LASIUI02",0,99812.703125,54130.46484375,45682.234375,0,0,99812.703125
"LASIUI07",7.12104558944702,6079.27392578125,1153.73461914062,4925.53955078125,6.78627061843872,0.334775060415268,6086.3949713707
"LASKSE02",0,4274.86572265625,4274.86572265625,0,0,0,4274.86572265625
"LASIUI05",0,124964.6875,115962.9296875,9001.7509765625,0,0,124964.6875
